bk echo1 t2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 120713 120674 0 0 396 0 0 52 85239205 23791121 0 0 0 0 0 45089249 2119 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 120717 120678 0 0 404 0 0 52 85256570 23791134 0 0 0 0 0 45105009 2119 0 0 



epb echo1 t3 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 120329 120291 0 0 345 0 0 52 80203492 22334528 0 0 0 0 0 42193700 2119 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 120337 120299 0 0 361 0 0 52 80229303 22334557 0 0 0 0 0 42215571 2119 0 0 



epb echo1 t4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 120337 120299 0 0 361 0 0 52 80229303 22334557 0 0 0 0 0 42215571 2119 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 120349 120311 0 0 385 0 0 52 80258938 22334606 0 0 0 0 0 42240078 2119 0 0 



ftb echo1 t2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 120717 120678 0 0 404 0 0 52 85256570 23791134 0 0 0 0 0 45105009 2119 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 121081 121042 0 0 414 0 0 52 90271091 25247644 0 0 0 0 0 47975963 2119 0 0 



ftb echo1 t3 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 121081 121042 0 0 414 0 0 52 90271091 25247644 0 0 0 0 0 47975963 2119 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 121809 121770 0 0 435 0 0 52 98198891 27845082 0 0 0 0 0 52135405 2119 0 0 



ftb echo1 t4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 121809 121770 0 0 435 0 0 52 98198891 27845082 0 0 0 0 0 52135405 2119 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 122901 122862 0 0 467 0 0 52 107994588 31121316 0 0 0 0 0 57073308 2119 0 0 



numa_bfs echo1 t2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 122901 122862 0 0 467 0 0 52 107994588 31121316 0 0 0 0 0 57073308 2119 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 122905 122866 0 0 491 0 0 52 109078735 31212787 0 0 0 0 0 57091776 2123 0 0 



numa_bfs echo1 t3 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 8 8 0 0 41 0 0 0 1101282 83372 0 0 0 0 0 159693 8 0 0 



numa_bfs echo1 t4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 12 12 0 0 79 0 0 0 1547389 118072 0 0 0 0 0 233223 15 0 0 



numa_page echo1 t2 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 24 24 0 0 71 0 0 74 132220 19922 0 0 0 0 0 36 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 28 28 0 0 94 0 0 74 3788603 2237843 0 0 0 0 0 409059 677 0 0 



numa_page echo1 t3 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 28 28 0 0 94 0 0 74 3788603 2237843 0 0 0 0 0 409059 677 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 36 36 0 0 123 0 0 74 10814798 4035530 0 0 0 0 0 4139714 2059 0 0 



numa_page echo1 t4 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 36 36 0 0 123 0 0 74 10814798 4035530 0 0 0 0 0 4139714 2059 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 48 48 0 0 178 0 0 74 21112496 6566571 0 0 0 0 0 9686107 4157 0 0 



